nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,south66,black,smsa,south,smsa66,wage,enroll,kww,iq,married,libcrd14,exper,region
0,1,12,27,3,3,375674,1,0,0,1,0,0,1,0,375,0,21,89,1,1,9,7
0,1,12,26,9,5,345645,1,0,0,1,0,0,1,0,250,0,31,NA,1,0,8,7
0,1,17,30,4,8,451538,1,0,0,1,0,0,1,0,361,1,34,87,1,1,7,7
0,0,7,32,NA,4,423456,1,0,0,1,0,0,1,0,283,0,28,NA,1,0,19,6
0,0,12,34,NA,18,846911,0,1,0,1,0,0,1,0,415,0,37,NA,1,0,16,6
0,0,16,27,8,11,345645,1,0,0,1,0,0,1,0,522,1,38,101,1,1,5,6
0,0,12,33,11,11,334102,1,0,0,1,0,0,1,0,706,0,33,90,1,1,15,6
0,0,16,26,10,11,345645,1,0,0,1,0,0,1,0,409,1,41,104,1,1,4,6
0,0,12,24,7,12,336009,1,0,0,1,0,0,1,0,416,0,39,105,1,1,6,6
0,0,12,30,NA,8,451538,1,0,0,1,0,1,0,0,786,0,27,100,6,1,12,6
0,0,16,27,12,16,107087,1,0,0,1,0,0,1,1,577,0,40,111,1,1,5,6
0,0,16,24,16,12,104102,1,0,0,1,0,0,1,0,478,0,39,95,1,1,2,6
0,0,17,27,13,16,107087,1,0,0,1,0,1,1,1,625,0,44,125,6,1,4,6
0,0,17,24,12,16,104102,1,0,0,1,0,0,1,0,505,0,35,95,4,1,1,6
0,0,12,32,1,8,363128,1,0,0,1,0,0,1,0,287,0,37,NA,1,1,14,6
0,0,12,24,6,8,336009,1,0,0,1,0,1,1,0,500,0,24,NA,1,1,6,6
0,0,8,27,7,8,384050,1,0,0,1,0,1,1,0,500,0,34,NA,4,0,13,6
0,0,12,27,7,12,345645,1,0,0,1,0,0,1,0,350,0,22,NA,1,1,9,6
0,0,13,24,12,11,336009,1,0,0,1,0,0,1,0,462,0,34,NA,1,0,5,6
0,0,13,30,6,1,480216,1,0,0,1,1,0,1,0,548,0,29,NA,6,0,11,6
0,0,12,28,6,3,317074,1,0,0,1,1,0,1,0,255,0,32,NA,1,0,10,6
0,0,13,24,4,1,309300,1,0,0,1,1,1,1,0,524,0,26,NA,6,0,5,6
0,0,12,33,5,9,454271,1,0,0,1,1,0,1,0,292,0,29,NA,1,0,15,6
0,0,14,28,7,7,375674,1,0,0,1,0,1,1,0,375,0,24,NA,1,0,8,6
0,0,18,32,7,11,363128,1,0,0,1,0,1,1,1,529,0,38,NA,6,1,8,6
0,0,16,25,10,12,336009,1,0,0,1,0,0,1,0,909,0,20,124,6,0,3,6
0,0,9,28,NA,7,375674,0,1,0,1,0,1,1,1,353,0,30,NA,1,0,13,6
0,0,14,28,12,12,375674,1,0,0,1,0,1,1,1,1155,0,41,107,1,1,8,6
0,0,8,34,NA,NA,403476,1,0,0,1,0,1,1,1,250,0,22,NA,4,0,20,6
0,0,13,28,12,12,107087,1,0,0,1,0,1,1,1,781,1,35,107,1,1,9,6
0,0,13,31,16,12,139895,1,0,0,1,0,1,1,1,416,0,45,110,6,1,12,6
0,1,13,29,7,11,118905,1,0,0,1,1,0,1,0,364,1,30,80,1,0,10,5
0,1,13,27,NA,11,78509,0,0,1,1,1,1,1,0,375,1,27,91,1,0,8,5
0,1,15,24,7,11,76585,0,1,0,1,1,0,1,0,375,1,29,NA,1,0,3,5
0,1,16,28,NA,5,78509,0,1,0,1,1,0,1,0,358,1,26,96,1,NA,6,5
0,1,7,31,NA,2,140524,0,1,0,1,1,0,1,0,300,0,16,NA,2,0,18,5
0,1,14,25,16,16,425871,1,0,0,1,0,0,1,0,528,0,32,102,1,1,5,5
0,1,12,34,NA,NA,88765,0,1,0,1,0,0,1,0,299,0,26,93,6,0,16,5
0,1,8,32,0,8,454271,1,0,0,1,1,0,1,0,450,0,33,NA,1,0,18,5
0,1,14,25,6,10,309300,1,0,0,1,1,0,1,0,540,1,20,NA,1,0,5,5
0,1,8,29,1,6,490767,1,0,0,1,0,0,1,0,528,0,26,NA,1,0,15,5
0,1,12,30,NA,12,119965,1,0,0,1,0,0,1,0,769,0,36,81,1,1,12,5
0,1,12,26,5,8,77507,1,0,0,1,1,1,0,0,198,0,32,NA,6,0,8,5
0,1,12,24,2,3,75607,1,0,0,1,1,1,0,0,400,0,22,NA,6,0,6,5
0,1,12,28,NA,6,77507,0,0,0,1,1,1,0,0,753,0,26,NA,6,0,10,5
0,1,12,24,NA,NA,75607,0,0,0,1,1,1,0,0,445,1,20,NA,6,0,6,5
0,1,9,30,3,5,117386,1,0,0,1,1,0,1,0,240,0,18,NA,1,0,15,5
0,1,3,25,NA,5,75607,0,1,0,1,1,0,1,0,167,0,6,NA,1,0,16,5
0,1,12,24,9,7,89271,1,0,0,1,0,1,1,0,445,0,36,NA,1,0,6,5
0,1,10,26,3,4,77507,1,0,0,1,1,0,1,0,250,0,8,NA,1,0,10,5
0,1,12,26,10,12,91831,1,0,0,1,0,0,1,0,475,0,36,99,1,0,8,5
0,1,16,28,16,16,84491,1,0,0,1,0,0,1,1,400,0,42,122,1,1,6,5
0,1,18,24,16,16,82135,1,0,0,1,0,0,1,0,398,0,38,94,6,1,0,5
0,1,12,25,3,5,75607,1,0,0,1,1,1,0,0,350,0,24,NA,1,1,7,5
0,1,12,33,NA,NA,111044,1,0,0,1,1,0,1,0,523,0,26,93,1,0,15,5
0,1,10,31,4,8,117386,1,0,0,1,1,0,1,0,270,0,31,NA,1,0,15,5
0,1,9,30,NA,1,117386,1,0,0,1,1,0,1,0,310,0,20,NA,1,0,15,5
0,1,6,31,NA,NA,117386,0,0,0,1,1,0,1,0,300,0,NA,NA,2,0,19,5
0,1,12,28,NA,NA,77507,0,0,0,1,1,0,1,0,325,0,32,69,1,0,10,5
0,1,12,24,18,12,367506,1,0,0,1,0,1,1,1,900,0,28,NA,1,0,6,5
0,0,13,26,12,12,438085,1,0,0,1,0,1,1,1,750,0,35,102,1,0,7,5
0,0,8,26,NA,6,77507,0,1,0,1,1,1,1,1,285,0,12,NA,1,0,12,5
0,0,12,24,12,12,82135,1,0,0,1,0,1,1,1,278,0,10,NA,1,0,6,5
0,0,13,29,13,10,117386,1,0,0,1,1,1,1,1,500,0,29,NA,1,1,10,5
0,0,8,30,5,8,119965,1,0,0,1,0,1,1,1,700,0,28,NA,1,0,16,5
0,0,9,26,5,8,91831,1,0,0,1,0,1,1,1,300,0,16,NA,1,0,11,5
0,0,8,34,5,8,88765,1,0,0,1,0,1,1,1,392,0,36,NA,1,0,20,5
0,0,12,34,5,12,88765,1,0,0,1,0,1,1,1,511,0,44,95,1,0,16,5
0,0,16,31,8,11,119965,1,0,0,1,0,1,1,1,624,0,37,98,6,1,9,5
0,0,12,27,NA,NA,77507,0,0,0,1,1,1,1,1,244,0,28,84,1,0,9,5
0,0,12,27,7,NA,91831,1,0,0,1,0,1,1,1,363,0,30,88,1,1,9,5
0,0,16,27,NA,4,84491,0,1,0,1,0,1,1,0,606,0,41,109,5,1,5,7
0,0,12,25,NA,9,851743,0,1,0,1,0,1,1,1,760,0,32,115,1,1,7,7
0,0,14,31,12,12,130444,1,0,0,1,0,1,1,1,385,0,37,105,1,1,11,7
0,0,12,32,8,8,454271,1,0,0,1,1,1,1,1,495,0,27,NA,1,0,14,7
0,0,16,27,8,10,438085,1,0,0,1,0,1,1,0,828,1,38,90,1,1,5,7
0,0,12,25,NA,12,425871,0,1,0,1,0,1,1,1,404,0,28,92,1,1,7,7
0,0,15,27,10,12,438085,1,0,0,1,0,0,1,1,267,0,27,113,6,1,6,7
0,0,12,34,5,8,423456,1,0,0,1,0,0,1,0,440,0,41,82,1,0,16,7
0,0,14,28,NA,12,438085,0,1,0,1,0,0,1,0,375,0,22,105,6,1,8,7
0,0,10,24,2,8,336009,1,0,0,1,0,0,1,0,301,0,22,NA,1,1,8,7
0,0,12,34,8,12,363128,1,0,0,1,0,0,1,0,658,0,36,95,1,1,16,7
0,0,15,24,7,10,76585,1,0,0,1,1,1,0,0,514,0,33,92,4,1,3,7
0,0,12,26,NA,7,78509,0,1,0,1,1,0,1,0,300,0,25,NA,6,0,8,7
0,0,12,26,10,7,78509,0,0,1,1,1,0,1,0,230,0,24,NA,6,0,8,7
0,0,10,31,NA,NA,118905,0,0,0,1,1,0,1,0,260,0,12,NA,6,0,15,7
0,0,12,24,8,9,76585,0,0,1,1,1,0,1,0,305,0,16,NA,1,1,6,7
0,0,8,31,0,0,122798,1,0,0,1,1,0,1,0,430,0,21,NA,1,0,17,7
0,0,8,24,0,0,79093,1,0,0,1,1,0,1,0,260,0,12,NA,1,1,10,7
0,0,16,24,12,12,89271,1,0,0,1,0,1,1,0,577,0,36,140,6,1,2,7
0,0,11,29,4,2,117386,1,0,0,1,1,0,1,0,425,0,19,NA,1,1,12,7
0,0,12,25,4,2,79093,1,0,0,1,1,0,1,0,315,0,24,NA,1,0,7,7
0,0,13,29,7,10,119965,1,0,0,1,0,0,1,0,375,1,33,85,1,0,10,7
0,0,9,33,1,2,111044,1,0,0,1,1,0,1,0,500,0,23,NA,1,0,18,7
0,0,12,25,1,6,365200,1,0,0,1,0,1,1,0,500,0,30,116,4,0,7,7
0,0,12,32,3,1,111044,1,0,0,1,1,1,1,0,350,0,24,85,1,0,14,7
0,0,10,29,3,1,117386,1,0,0,1,1,1,1,0,525,0,20,85,1,1,13,7
0,0,17,26,13,12,84491,1,0,0,1,0,0,1,0,500,0,37,NA,1,1,3,7
0,0,16,25,13,12,82135,1,0,0,1,0,1,1,0,385,0,21,122,1,1,3,7
0,1,9,25,12,8,86498,1,0,0,1,1,1,1,1,100,0,25,NA,1,1,10,7
0,1,15,26,6,7,88672,0,0,1,1,1,1,1,1,300,0,26,74,1,1,5,7
0,1,12,24,6,7,86498,0,0,1,1,1,1,1,1,188,0,24,NA,6,1,6,7
0,1,8,33,NA,3,127041,0,1,0,1,1,1,1,1,355,0,19,NA,1,1,19,7
0,1,12,25,4,4,86507,1,0,0,1,1,1,1,1,267,0,19,110,1,0,7,7
0,1,12,28,6,7,88681,1,0,0,1,1,1,1,1,267,0,30,NA,1,0,10,7
0,1,12,34,8,8,370720,1,0,0,1,0,1,1,1,586,0,38,NA,1,1,16,7
0,1,12,24,NA,5,76585,0,0,0,1,1,0,1,0,375,0,27,NA,4,1,6,5
0,1,12,31,NA,NA,118905,0,0,0,1,1,0,1,0,346,0,27,NA,5,0,13,5
0,1,16,28,14,12,438085,1,0,0,1,0,1,1,0,545,0,43,123,1,1,6,5
0,1,14,25,14,12,425871,1,0,0,1,0,1,1,0,562,0,31,122,1,1,5,5
0,1,12,26,12,12,438085,1,0,0,1,0,1,0,0,577,0,24,86,1,1,8,5
0,1,15,26,10,12,438085,1,0,0,1,0,1,0,0,890,0,30,80,1,1,5,5
0,1,13,26,6,NA,91831,1,0,0,1,0,0,1,0,625,0,30,96,1,0,7,5
0,1,13,26,6,12,91831,1,0,0,1,0,0,1,0,416,0,31,112,6,1,7,5
0,1,6,31,4,NA,119965,1,0,0,1,0,0,1,0,683,0,28,NA,1,0,19,5
1,0,11,30,NA,9,118905,1,0,0,1,1,1,1,1,625,0,20,NA,1,1,13,5
1,0,9,27,NA,NA,78509,0,1,0,1,1,1,1,1,310,0,34,NA,6,0,12,5
1,0,12,28,NA,NA,78509,0,1,0,1,1,1,1,1,664,0,16,77,1,1,10,5
1,0,11,32,NA,NA,363128,1,0,0,1,0,1,1,1,286,0,22,92,1,0,15,5
1,0,12,26,NA,NA,78509,0,0,0,1,1,1,1,1,600,0,36,NA,1,0,8,5
1,0,16,29,12,12,118905,1,0,0,1,1,1,0,1,742,0,37,89,5,0,7,5
1,0,11,27,2,5,78509,1,0,0,1,1,1,1,1,225,0,28,NA,6,0,10,5
1,0,12,34,NA,8,103511,1,0,0,1,0,1,1,1,623,0,41,87,1,0,16,5
1,0,12,24,NA,8,104102,0,1,0,1,0,1,1,1,603,0,29,NA,6,1,6,5
1,0,12,29,11,10,165331,1,0,0,1,0,1,1,1,550,0,39,95,1,0,11,5
1,0,16,27,10,12,375674,1,0,0,1,0,0,1,0,801,0,39,117,1,0,5,5
0,1,14,30,12,12,572299,1,0,0,1,0,1,1,1,330,0,40,67,1,1,10,7
0,1,16,34,4,12,470506,1,0,0,1,0,1,1,1,684,0,50,112,1,1,12,7
0,1,15,29,18,12,635888,1,0,0,1,0,1,0,1,1000,0,41,119,6,1,8,7
0,1,16,30,NA,NA,139895,1,0,0,1,0,1,1,1,1091,0,30,103,6,0,8,7
0,1,13,24,NA,10,90509,0,1,0,1,1,1,1,1,476,0,23,NA,4,0,5,7
0,1,12,24,NA,3,76585,1,0,0,1,1,1,1,1,500,0,30,NA,6,1,6,7
0,1,14,25,6,10,76585,1,0,0,1,1,1,1,1,950,0,31,NA,1,1,5,7
0,1,18,30,14,12,140524,1,0,0,1,1,1,1,1,1142,0,36,NA,1,1,6,7
0,1,12,32,NA,9,460147,0,1,0,1,1,1,1,1,450,0,29,74,1,1,14,7
0,1,12,25,7,12,851743,0,0,1,1,0,1,1,1,448,1,32,NA,1,1,7,7
0,1,16,27,12,12,107087,1,0,0,1,0,1,1,1,361,0,35,112,6,1,5,7
0,1,13,24,12,12,104102,1,0,0,1,0,1,1,1,535,0,19,NA,1,1,5,7
0,1,17,25,6,8,336009,1,0,0,1,0,1,1,1,616,0,21,102,1,1,2,7
0,1,14,24,17,14,405778,1,0,0,1,0,1,1,1,490,0,34,NA,6,1,4,7
0,1,12,26,8,9,375674,1,0,0,1,0,1,1,1,415,0,24,95,1,1,8,7
1,0,13,24,NA,9,76585,0,1,0,1,1,1,1,1,250,0,21,NA,6,0,5,5
1,0,13,28,9,6,438085,1,0,0,1,0,0,1,0,500,0,33,81,1,1,9,5
1,0,18,28,10,10,438085,1,0,0,1,0,1,1,0,1155,0,48,124,1,0,4,5
1,0,12,32,8,7,470506,1,0,0,1,0,0,1,0,525,0,38,89,1,0,14,5
1,0,11,24,NA,12,425871,0,1,0,1,0,1,1,0,300,0,23,NA,1,1,7,5
1,0,9,26,8,12,438085,1,0,0,1,0,0,1,0,308,0,14,NA,1,0,11,5
1,0,8,29,8,12,572299,1,0,0,1,0,0,1,0,625,0,30,91,1,0,15,5
1,0,13,24,8,7,425871,1,0,0,1,0,1,1,0,350,1,35,117,6,1,5,5
1,0,16,30,7,11,572299,1,0,0,1,0,0,1,0,673,0,46,109,1,1,8,5
1,0,13,28,NA,7,486761,1,0,0,1,0,0,1,0,558,1,26,NA,1,0,9,5
1,0,12,28,6,7,317074,1,0,0,1,1,0,1,0,351,0,34,88,1,1,10,5
1,0,12,28,5,9,317074,1,0,0,1,1,1,0,0,723,0,31,67,1,0,10,5
1,0,15,27,9,12,317074,0,0,0,1,1,0,1,0,569,1,32,81,1,1,6,5
1,0,11,25,6,12,626601,1,0,0,1,1,1,1,1,240,0,35,81,6,1,8,5
1,0,8,32,7,4,88765,1,0,0,1,0,0,1,0,450,0,34,NA,1,0,18,5
1,0,11,33,3,3,131234,1,0,0,1,1,0,1,0,338,0,39,NA,1,1,16,5
1,0,10,29,0,7,138729,1,0,0,1,1,0,1,0,288,0,23,NA,1,0,13,5
0,1,17,24,12,12,425871,1,0,0,1,0,0,1,0,413,0,31,119,1,1,1,5
0,1,12,29,8,12,635888,1,0,0,1,0,0,1,0,848,0,28,83,1,1,11,5
0,1,16,32,7,16,423456,1,0,0,1,0,0,1,0,874,0,38,101,1,1,10,5
0,1,11,29,12,NA,118905,1,0,0,1,1,0,1,0,295,0,27,NA,1,1,12,5
0,1,8,26,NA,NA,78509,1,0,0,1,1,0,1,0,300,0,12,NA,4,0,12,5
0,1,16,26,9,12,78509,1,0,0,1,1,1,1,0,289,0,41,NA,1,1,4,5
0,1,9,29,6,14,140524,1,0,0,1,1,0,1,0,298,0,19,NA,2,0,14,5
0,1,5,32,2,5,132931,1,0,0,1,1,0,1,0,361,0,14,NA,1,0,21,5
0,1,12,30,NA,NA,118905,0,0,0,1,1,1,0,0,1097,0,23,NA,1,0,12,5
0,1,16,33,NA,8,112480,0,1,0,1,1,1,0,1,465,0,23,NA,1,1,11,5
0,1,14,27,NA,8,78509,1,0,0,1,1,0,1,0,265,0,27,75,1,1,7,5
0,1,16,30,12,12,490767,0,1,0,1,0,1,1,0,839,0,43,109,1,1,8,5
0,1,16,31,8,14,545297,1,0,0,1,0,0,1,0,577,1,45,111,1,1,9,5
0,1,10,27,5,5,77507,1,0,0,1,1,0,1,0,225,0,13,NA,1,0,11,5
0,1,12,25,5,5,75607,1,0,0,1,1,0,1,0,235,0,18,NA,1,0,7,5
0,1,12,26,2,8,77507,1,0,0,1,1,1,1,0,250,0,17,NA,1,0,8,5
0,1,12,28,4,1,84491,1,0,0,1,0,0,1,0,196,0,44,104,1,0,10,5
0,1,12,32,0,4,137285,1,0,0,1,1,0,1,0,475,0,25,72,1,0,14,5
0,1,11,26,7,4,375674,1,0,0,1,0,0,1,0,500,0,32,87,4,1,9,5
0,1,8,29,NA,1,480216,1,0,0,1,1,0,1,0,334,0,20,NA,1,0,15,5
0,1,10,27,NA,1,317074,1,0,0,1,1,0,1,0,454,0,26,NA,4,0,11,5
0,1,16,25,16,12,425871,1,0,0,1,0,1,1,0,945,0,41,106,1,1,3,5
0,1,13,24,8,16,425871,1,0,0,1,0,0,1,0,291,0,25,NA,1,1,5,5
0,1,16,27,8,10,375674,1,0,0,1,0,0,1,0,520,1,49,118,6,1,5,6
0,1,15,28,5,11,417415,1,0,0,1,0,0,1,0,474,0,30,103,1,0,7,6
0,1,8,32,8,6,363128,1,0,0,1,0,0,1,0,296,0,36,NA,1,0,18,6
0,1,12,33,3,NA,363128,1,0,0,1,0,1,1,1,420,0,28,NA,1,1,15,6
0,1,12,26,NA,NA,345645,0,0,0,1,0,0,1,0,519,0,28,95,1,1,8,6
0,1,12,32,8,8,363128,1,0,0,1,0,0,1,0,316,0,32,NA,1,0,14,6
0,1,12,28,8,6,751347,1,0,0,1,0,0,1,0,375,0,40,91,4,1,10,6
0,1,13,25,8,8,618601,1,0,0,1,1,0,1,0,550,0,28,NA,1,0,6,6
0,1,8,33,NA,NA,334102,0,0,0,1,0,0,1,0,944,0,36,NA,1,0,19,6
0,1,16,27,12,12,383527,1,0,0,1,0,1,1,1,475,0,34,101,1,1,5,7
0,1,16,27,11,12,383527,1,0,0,1,0,1,1,1,393,0,37,121,1,1,5,7
0,1,11,24,12,10,414261,1,0,0,1,0,1,1,1,750,0,37,NA,6,1,7,7
0,1,13,28,3,3,378045,1,0,0,1,0,1,1,1,492,1,26,NA,1,0,9,7
0,1,12,28,8,8,88672,1,0,0,1,1,1,1,1,500,0,35,65,1,1,10,7
0,1,11,24,1,3,86498,1,0,0,1,1,1,1,1,268,0,14,NA,1,0,7,7
0,1,12,33,NA,12,127041,0,1,0,1,1,1,1,1,475,0,30,85,1,0,15,7
1,1,12,31,NA,8,134296,0,1,0,1,1,1,1,1,365,0,34,70,1,1,13,5
1,1,11,26,NA,NA,88672,0,1,0,1,1,1,1,1,281,0,10,65,1,0,9,5
1,1,14,24,NA,NA,86498,0,0,0,1,1,1,1,1,250,0,22,NA,6,0,4,5
1,1,12,33,NA,6,127041,0,1,0,1,1,1,1,1,263,0,33,90,1,0,15,5
1,1,18,29,11,12,501027,1,0,0,1,0,1,0,1,1012,0,47,110,1,1,5,5
1,1,17,28,11,12,383527,1,0,0,1,0,1,1,1,833,0,54,102,1,1,5,5
1,1,16,24,11,12,372835,1,0,0,1,0,1,0,1,313,0,35,NA,6,1,2,5
1,1,14,32,12,12,370720,1,0,0,1,0,1,1,1,962,0,31,NA,1,1,12,5
1,1,9,29,7,5,158714,1,0,0,1,1,1,1,1,346,0,20,67,1,0,14,5
1,1,11,25,5,NA,86498,0,0,0,1,1,1,1,1,300,0,20,68,6,0,8,5
1,1,11,32,NA,11,127041,0,1,0,1,1,1,1,1,375,0,37,88,4,1,15,5
1,1,14,24,10,8,372835,1,0,0,1,0,1,1,1,500,0,34,NA,1,0,4,5
1,1,12,25,6,9,372835,1,0,0,1,0,1,1,1,346,1,22,NA,1,1,7,5
0,1,9,34,12,6,127041,1,0,0,1,1,1,1,1,319,0,16,NA,1,1,19,5
0,1,11,26,12,6,88672,1,0,0,1,1,1,1,1,400,0,22,NA,1,0,9,5
0,1,13,27,9,8,88672,0,1,0,1,1,1,1,1,548,0,37,NA,1,0,8,5
0,1,7,25,NA,12,86498,0,1,0,1,1,1,1,1,230,0,19,NA,6,NA,12,5
0,1,12,26,7,7,383527,1,0,0,1,0,0,1,1,418,0,34,94,1,0,8,5
0,1,13,29,11,10,501027,1,0,0,1,0,1,1,1,527,1,43,NA,1,0,10,5
0,1,10,33,8,12,812047,1,0,0,1,0,1,1,1,865,0,38,97,1,0,17,5
0,1,13,34,NA,6,812047,0,1,0,1,0,1,1,1,519,0,41,98,1,0,15,5
0,1,11,29,8,8,493866,1,0,0,1,0,1,1,1,335,0,30,NA,6,0,12,5
0,1,13,33,NA,12,406024,1,0,0,1,0,1,1,1,865,0,48,101,1,0,14,5
0,1,8,27,7,NA,378045,0,0,0,1,0,0,1,1,520,0,33,NA,1,0,13,5
0,1,17,27,16,12,383527,1,0,0,1,0,1,1,1,855,0,38,115,1,1,4,6
0,1,12,24,6,9,372835,1,0,0,1,0,0,1,1,316,0,32,NA,1,0,6,6
0,1,18,33,18,17,370720,1,0,0,1,0,1,1,1,831,0,44,122,1,1,9,6
0,1,16,31,18,17,501027,1,0,0,1,0,1,1,1,875,0,38,117,1,1,9,6
0,1,14,33,4,8,370720,1,0,0,1,0,1,1,1,1374,0,45,105,1,1,13,6
1,1,16,34,NA,8,365421,0,1,0,1,0,1,1,1,451,0,36,113,6,0,12,5
1,1,18,34,12,17,370720,1,0,0,1,0,0,1,1,684,0,44,101,1,1,10,5
1,1,13,28,NA,12,383527,0,1,0,1,0,1,1,1,435,1,39,NA,4,0,9,5
1,1,13,32,12,12,370720,1,0,0,1,0,1,1,1,913,0,36,113,1,1,13,5
1,1,13,33,NA,12,1112160,1,0,0,1,0,0,1,1,855,0,31,88,1,1,14,5
1,1,10,34,NA,10,1112160,0,1,0,1,0,1,1,1,600,0,25,NA,1,0,18,5
1,1,12,28,NA,NA,88672,1,0,0,1,1,1,1,1,256,0,22,NA,6,0,10,5
1,1,12,29,NA,12,134296,0,1,0,1,1,1,1,1,375,0,41,93,6,1,11,5
1,1,16,27,NA,5,104794,0,1,0,1,1,1,1,1,441,0,29,117,1,1,5,5
1,1,13,25,NA,5,102225,0,1,0,1,1,1,1,1,405,0,29,NA,1,1,6,5
1,1,12,32,NA,7,127041,0,1,0,1,1,1,1,1,410,0,39,83,5,1,14,5
1,1,15,27,15,12,378045,1,0,0,1,0,1,1,1,300,1,35,103,6,1,6,5
1,1,16,26,14,16,378045,1,0,0,1,0,1,1,1,693,0,27,113,1,1,4,5
1,1,18,30,NA,10,501027,1,0,0,1,0,1,0,1,1012,0,38,124,1,1,6,5
1,0,15,26,15,12,78509,1,0,0,1,1,1,1,1,452,0,33,123,1,1,5,5
1,0,12,28,11,12,107087,1,0,0,1,0,1,1,1,388,0,42,NA,1,1,10,5
1,0,18,27,13,16,375674,1,0,0,1,0,0,1,1,492,0,32,98,1,1,3,5
1,0,5,31,NA,NA,451538,0,0,0,1,0,0,1,1,313,0,12,NA,1,0,20,5
0,1,14,26,12,12,107087,1,0,0,1,0,1,1,1,577,0,32,107,5,1,6,5
0,1,12,24,12,12,104102,1,0,0,1,0,1,1,1,375,0,31,NA,5,1,6,5
0,1,12,33,NA,10,103511,0,1,0,1,0,1,0,1,655,0,36,114,1,1,15,5
0,1,16,26,10,11,107087,1,0,0,1,0,1,1,1,709,0,32,119,6,1,4,5
0,1,14,26,3,9,77507,0,0,0,1,1,1,1,1,511,0,26,82,6,0,6,5
0,1,12,34,4,1,103511,1,0,0,1,0,1,1,1,625,0,40,89,1,0,16,5
0,1,14,25,11,10,425871,1,0,0,1,0,1,1,1,460,0,32,111,6,0,5,5
0,1,14,33,9,7,470506,1,0,0,1,0,1,1,1,625,0,44,104,4,1,13,5
0,1,12,28,NA,NA,77507,0,0,0,1,1,1,1,1,575,0,30,65,6,0,10,5
0,1,12,25,NA,8,75607,0,1,0,1,1,1,1,1,500,0,14,NA,1,0,7,5
0,1,13,27,NA,4,77507,0,0,0,1,1,1,0,1,414,1,14,73,6,0,8,5
0,1,13,26,NA,NA,77507,0,0,0,1,1,1,0,1,471,1,27,77,6,0,7,5
0,1,12,29,4,3,117386,0,0,0,1,1,1,1,1,520,0,18,74,1,0,11,5
0,1,13,27,10,7,77507,1,0,0,1,1,1,0,1,750,0,22,NA,1,0,8,5
0,1,12,25,4,3,75607,1,0,0,1,1,1,1,1,490,0,22,77,1,0,7,5
0,1,18,31,11,12,117386,1,0,0,1,1,1,0,0,425,0,38,98,1,1,7,5
0,1,12,32,NA,NA,111044,0,0,0,1,1,1,1,1,535,0,25,75,1,0,14,5
0,0,13,26,12,12,486761,1,0,0,1,0,1,1,1,745,0,28,97,1,1,7,5
0,0,12,24,12,12,473190,1,0,0,1,0,1,1,1,400,0,42,NA,1,1,6,5
0,0,12,28,16,16,486761,1,0,0,1,0,1,1,1,320,0,27,96,1,1,10,5
0,0,17,29,16,14,635888,1,0,0,1,0,1,1,1,606,0,43,99,1,1,6,5
0,0,11,24,11,4,104102,0,0,1,1,0,1,1,1,563,0,16,NA,1,1,7,5
0,0,12,27,2,6,81081,1,0,0,1,1,1,1,1,325,0,35,68,1,0,9,5
0,0,13,29,12,12,141777,1,0,0,1,0,1,1,1,821,0,51,83,1,0,10,5
0,0,12,32,NA,12,423456,0,1,0,1,0,1,1,1,810,0,40,97,1,0,14,5
0,0,12,26,12,12,438085,1,0,0,1,0,1,1,1,374,0,37,98,4,1,8,5
0,0,12,32,12,12,423456,1,0,0,1,0,1,1,1,300,0,48,95,1,1,14,5
1,1,12,29,9,12,501027,1,0,0,1,0,1,1,1,619,0,39,NA,1,1,11,6
1,1,18,32,NA,13,370720,1,0,0,1,0,0,1,1,641,0,49,103,1,1,8,6
1,1,12,31,6,6,493866,1,0,0,1,0,1,1,1,585,0,NA,105,1,0,13,6
1,1,12,30,6,NA,548740,1,0,0,1,0,1,1,1,587,0,27,NA,1,0,12,6
1,1,12,24,12,12,86498,1,0,0,1,1,1,1,1,533,0,25,NA,1,1,6,6
0,1,12,30,NA,5,134296,1,0,0,1,1,1,1,1,325,0,16,86,6,0,12,7
0,1,13,26,NA,NA,88672,0,1,0,1,1,1,1,1,655,0,30,102,1,0,7,7
0,1,13,25,12,9,353857,1,0,0,1,1,1,1,1,617,0,34,95,1,1,6,7
0,1,12,24,4,9,353857,1,0,0,1,1,1,1,1,602,0,28,NA,1,1,6,7
0,1,16,26,3,7,362750,1,0,0,1,1,1,1,1,550,0,35,100,5,1,4,7
0,1,16,25,3,7,353857,1,0,0,1,1,1,1,1,686,0,24,NA,1,1,3,7
0,1,10,30,3,8,158714,1,0,0,1,1,1,1,1,625,0,20,81,1,0,14,7
0,1,11,31,NA,NA,134296,0,0,0,1,1,1,1,1,440,0,NA,NA,1,NA,14,7
0,1,6,33,NA,12,127041,0,1,0,1,1,1,1,1,153,0,NA,NA,6,0,21,7
0,1,10,27,NA,NA,88672,0,0,1,1,1,1,1,1,595,0,22,NA,1,1,11,7
0,1,11,27,7,7,88672,0,1,0,1,1,1,1,1,462,1,29,NA,1,1,10,7
0,1,11,26,NA,7,88672,0,1,0,1,1,1,1,1,300,0,20,NA,6,1,9,7
0,1,10,31,10,6,134296,1,0,0,1,1,1,1,1,500,0,27,85,1,1,15,7
0,1,10,29,NA,NA,134296,0,0,0,1,1,1,1,1,404,0,20,86,1,1,13,7
